symbol,date,nav,shares
FXA,2012-03-21,94.34793853759766,0.0
FXA,2012-03-22,93.75324249267578,0.0
FXA,2012-03-23,94.59123992919922,0.0
FXA,2012-03-26,95.1588363647461,0.0
FXA,2012-03-27,94.52813720703125,0.0
FXA,2012-03-28,93.9154281616211,0.0
FXA,2012-03-29,93.77130126953125,0.0
FXA,2012-03-30,93.5910415649414,0.0
FXA,2012-04-02,94.24723052978516,0.0
FXA,2012-04-03,93.37052154541016,0.0
FXA,2012-04-04,92.75594329833984,0.0
FXA,2012-04-05,93.18977355957031,0.0
FXA,2012-04-09,93.37052154541016,0.0
FXA,2012-04-10,92.75594329833984,0.0
FXA,2012-04-11,93.18074035644531,0.0
FXA,2012-04-12,94.464111328125,0.0
FXA,2012-04-13,93.84955596923828,0.0
FXA,2012-04-16,93.75914001464844,0.0
FXA,2012-04-17,94.12065887451172,0.0
FXA,2012-04-18,93.71398162841797,0.0
FXA,2012-04-19,93.59647369384766,0.0
FXA,2012-04-20,93.89472198486328,0.0
FXA,2012-04-23,93.46996307373047,0.0
FXA,2012-04-24,93.25302124023438,0.0
FXA,2012-04-25,93.82244873046875,0.0
FXA,2012-04-26,94.20201110839844,0.0
FXA,2012-04-27,94.82563781738281,0.0
FXA,2012-04-30,94.464111328125,0.0
FXA,2012-05-01,93.68093872070312,0.0
FXA,2012-05-02,93.69001770019531,0.0
FXA,2012-05-03,93.02830505371094,0.0
FXA,2012-05-04,92.3575210571289,0.0
FXA,2012-05-07,92.52073669433594,0.0
FXA,2012-05-08,91.73210906982422,0.0
FXA,2012-05-09,91.27888488769531,0.0
FXA,2012-05-10,91.53267669677734,0.0
FXA,2012-05-11,91.04320526123047,0.0
FXA,2012-05-14,90.44498443603516,0.0
FXA,2012-05-15,90.10958862304688,0.0
FXA,2012-05-16,89.91016387939453,0.0
FXA,2012-05-17,89.91921997070312,0.0
FXA,2012-05-18,89.0943374633789,0.0
FXA,2012-05-21,90.03704833984375,0.0
FXA,2012-05-22,89.14871978759766,0.0
FXA,2012-05-23,88.74988555908203,0.0
FXA,2012-05-24,88.6683349609375,0.0
FXA,2012-05-25,88.6683349609375,0.0
FXA,2012-05-29,89.44783020019531,0.0
FXA,2012-05-30,88.28764343261719,0.0
FXA,2012-05-31,88.58674621582031,0.0
FXA,2012-06-01,88.06230926513672,0.0
FXA,2012-06-04,88.44400024414062,0.0
FXA,2012-06-05,88.58035278320312,0.0
FXA,2012-06-06,90.32543182373047,0.0
FXA,2012-06-07,90.05277252197266,0.0
FXA,2012-06-08,90.25276947021484,0.0
FXA,2012-06-11,89.76193237304688,0.0
FXA,2012-06-12,90.51628112792969,0.0
FXA,2012-06-13,90.47992706298828,0.0
FXA,2012-06-14,91.00712585449219,0.0
FXA,2012-06-15,91.79782104492188,0.0
FXA,2012-06-18,92.07960510253906,0.0
FXA,2012-06-19,92.76126098632812,0.0
FXA,2012-06-20,92.61585235595703,0.0
FXA,2012-06-21,91.30703735351562,0.0
FXA,2012-06-22,91.67971801757812,0.0
FXA,2012-06-25,91.12525177001953,0.0
FXA,2012-06-26,91.66149139404297,0.0
FXA,2012-06-27,91.7796630859375,0.0
FXA,2012-06-28,91.52519226074219,0.0
FXA,2012-06-29,93.20661163330078,0.0
FXA,2012-07-02,93.47449493408203,0.0
FXA,2012-07-03,93.75698852539062,0.0
FXA,2012-07-05,93.78428649902344,0.0
FXA,2012-07-06,93.16473388671875,0.0
FXA,2012-07-09,93.02800750732422,0.0
FXA,2012-07-10,92.864013671875,0.0
FXA,2012-07-11,93.41984558105469,0.0
FXA,2012-07-12,92.49047088623047,0.0
FXA,2012-07-13,93.22850799560547,0.0
FXA,2012-07-16,93.53827667236328,0.0
FXA,2012-07-17,94.08495330810547,0.0
FXA,2012-07-18,94.56785583496094,0.0
FXA,2012-07-19,95.14188385009766,0.0
FXA,2012-07-20,94.70454406738281,0.0
FXA,2012-07-23,93.82984161376953,0.0
FXA,2012-07-24,93.59294891357422,0.0
FXA,2012-07-25,94.14877319335938,0.0
FXA,2012-07-26,94.93231964111328,0.0
FXA,2012-07-27,95.62478637695312,0.0
FXA,2012-07-30,95.90726470947266,0.0
FXA,2012-07-31,95.9619140625,0.0
FXA,2012-08-01,95.50066375732422,0.0
FXA,2012-08-02,95.51895904541016,0.0
FXA,2012-08-03,96.4688491821289,0.0
FXA,2012-08-06,96.58757781982422,0.0
FXA,2012-08-07,96.38667297363281,0.0
FXA,2012-08-08,96.59668731689453,0.0
FXA,2012-08-09,96.6971664428711,0.0
FXA,2012-08-10,96.67891693115234,0.0
FXA,2012-08-13,96.14005279541016,0.0
FXA,2012-08-14,95.95732116699219,0.0
FXA,2012-08-15,96.03961181640625,0.0
FXA,2012-08-16,96.17656707763672,0.0
FXA,2012-08-17,95.3362808227539,0.0
FXA,2012-08-20,95.60116577148438,0.0
FXA,2012-08-21,95.8112564086914,0.0
FXA,2012-08-22,96.05782318115234,0.0
FXA,2012-08-23,95.51895904541016,0.0
FXA,2012-08-24,95.23579406738281,0.0
FXA,2012-08-27,94.89785766601562,0.0
FXA,2012-08-28,95.01659393310547,0.0
FXA,2012-08-29,94.77000427246094,0.0
FXA,2012-08-30,94.27674865722656,0.0
FXA,2012-08-31,94.56906127929688,0.0
FXA,2012-09-04,93.63795471191406,0.0
FXA,2012-09-05,93.30839538574219,0.0
FXA,2012-09-06,94.15982818603516,0.0
FXA,2012-09-07,95.20350646972656,0.0
FXA,2012-09-10,94.71830749511719,0.0
FXA,2012-09-11,95.63377380371094,0.0
FXA,2012-09-12,95.80774688720703,0.0
FXA,2012-09-13,96.62256622314453,0.0
FXA,2012-09-14,96.76903533935547,0.0
FXA,2012-09-17,96.0366439819336,0.0
FXA,2012-09-18,95.78943634033203,0.0
FXA,2012-09-19,96.15558624267578,0.0
FXA,2012-09-20,95.7802505493164,0.0
FXA,2012-09-21,95.82606506347656,0.0
FXA,2012-09-24,95.560546875,0.0
FXA,2012-09-25,95.27677917480469,0.0
FXA,2012-09-26,95.0478286743164,0.0
FXA,2012-09-27,95.81690979003906,0.0
FXA,2012-09-28,95.21263885498047,0.0
FXA,2012-10-01,95.15670776367188,0.0
FXA,2012-10-02,94.19320678710938,0.0
FXA,2012-10-03,93.67015075683594,0.0
FXA,2012-10-04,94.02802276611328,0.0
FXA,2012-10-05,93.35816192626953,0.0
FXA,2012-10-08,93.6150894165039,0.0
FXA,2012-10-09,93.64263153076172,0.0
FXA,2012-10-10,93.99130249023438,0.0
FXA,2012-10-11,94.25743103027344,0.0
FXA,2012-10-12,93.99130249023438,0.0
FXA,2012-10-15,94.20237731933594,0.0
FXA,2012-10-16,94.40422821044922,0.0
FXA,2012-10-17,95.39525604248047,0.0
FXA,2012-10-18,95.29434967041016,0.0
FXA,2012-10-19,94.87220764160156,0.0
FXA,2012-10-22,94.82633972167969,0.0
FXA,2012-10-23,94.32164764404297,0.0
FXA,2012-10-24,95.00068664550781,0.0
FXA,2012-10-25,95.2301025390625,0.0
FXA,2012-10-26,95.31269836425781,0.0
FXA,2012-10-31,95.41362762451172,0.0
FXA,2012-11-01,95.43196105957031,0.0
FXA,2012-11-02,94.8630142211914,0.0
FXA,2012-11-05,95.11998748779297,0.0
FXA,2012-11-06,95.78985595703125,0.0
FXA,2012-11-07,95.60630798339844,0.0
FXA,2012-11-08,95.53288269042969,0.0
FXA,2012-11-09,95.38605499267578,0.0
FXA,2012-11-12,95.75312042236328,0.0
FXA,2012-11-13,95.78985595703125,0.0
FXA,2012-11-14,95.2484359741211,0.0
FXA,2012-11-15,94.91808319091797,0.0
FXA,2012-11-16,95.03741455078125,0.0
FXA,2012-11-19,95.62464904785156,0.0
FXA,2012-11-20,95.46868133544922,0.0
FXA,2012-11-21,95.25762939453125,0.0
FXA,2012-11-23,96.1935806274414,0.0
FXA,2012-11-26,96.22116088867188,0.0
FXA,2012-11-27,95.9366226196289,0.0
FXA,2012-11-28,96.34042358398438,0.0
FXA,2012-11-29,95.94581604003906,0.0
FXA,2012-11-30,95.92748260498047,0.0
FXA,2012-12-03,95.82174682617188,0.0
FXA,2012-12-04,96.29981994628906,0.0
FXA,2012-12-05,96.13433837890625,0.0
FXA,2012-12-06,96.43775177001953,0.0
FXA,2012-12-07,96.48371887207031,0.0
FXA,2012-12-10,96.48371887207031,0.0
FXA,2012-12-11,96.814697265625,0.0
FXA,2012-12-12,97.05377197265625,0.0
FXA,2012-12-13,96.869873046875,0.0
FXA,2012-12-14,97.17327880859375,0.0
FXA,2012-12-17,97.09973907470703,0.0
FXA,2012-12-18,96.96182250976562,0.0
FXA,2012-12-19,96.57566833496094,0.0
FXA,2012-12-20,96.54810333251953,0.0
FXA,2012-12-21,95.81253051757812,0.0
FXA,2012-12-24,95.48158264160156,0.0
FXA,2012-12-26,95.52754974365234,0.0
FXA,2012-12-27,95.59190368652344,0.0
FXA,2012-12-28,95.51834869384766,0.0
FXA,2012-12-31,95.75739288330078,0.0
FXA,2013-01-02,96.53889465332031,0.0
FXA,2013-01-03,96.26305389404297,0.0
FXA,2013-01-04,96.41935729980469,0.0
FXA,2013-01-07,96.62165832519531,0.0
FXA,2013-01-08,96.56651306152344,0.0
FXA,2013-01-09,96.7227783203125,0.0
FXA,2013-01-10,97.43994140625,0.0
FXA,2013-01-11,96.90666198730469,0.0
FXA,2013-01-14,97.2468490600586,0.0
FXA,2013-01-15,97.191650390625,0.0
FXA,2013-01-16,97.29281616210938,0.0
FXA,2013-01-17,97.01698303222656,0.0
FXA,2013-01-18,96.71358489990234,0.0
FXA,2013-01-22,97.2468490600586,0.0
FXA,2013-01-23,97.1272964477539,0.0
FXA,2013-01-24,96.35503387451172,0.0
FXA,2013-01-25,96.01480865478516,0.0
FXA,2013-01-28,95.8952865600586,0.0
FXA,2013-01-29,96.3825912475586,0.0
FXA,2013-01-30,95.88609313964844,0.0
FXA,2013-01-31,96.05157470703125,0.0
FXA,2013-02-01,95.80840301513672,0.0
FXA,2013-02-04,96.0755615234375,0.0
FXA,2013-02-05,95.81761932373047,0.0
FXA,2013-02-06,95.15442657470703,0.0
FXA,2013-02-07,94.77674865722656,0.0
FXA,2013-02-08,95.09910583496094,0.0
FXA,2013-02-11,94.72146606445312,0.0
FXA,2013-02-12,94.96099853515625,0.0
FXA,2013-02-13,95.35701751708984,0.0
FXA,2013-02-14,95.50447082519531,0.0
FXA,2013-02-15,94.9886245727539,0.0
FXA,2013-02-19,95.45832824707031,0.0
FXA,2013-02-20,94.50040435791016,0.0
FXA,2013-02-21,94.4911880493164,0.0
FXA,2013-02-22,95.28336334228516,0.0
FXA,2013-02-25,94.7398681640625,0.0
FXA,2013-02-26,94.44512939453125,0.0
FXA,2013-02-27,94.41747283935547,0.0
FXA,2013-02-28,94.27008819580078,0.0
FXA,2013-03-01,94.1363296508789,0.0
FXA,2013-03-04,94.02556610107422,0.0
FXA,2013-03-05,94.560791015625,0.0
FXA,2013-03-06,94.52387237548828,0.0
FXA,2013-03-07,94.79142761230469,0.0
FXA,2013-03-08,94.52387237548828,0.0
FXA,2013-03-11,94.82839965820312,0.0
FXA,2013-03-12,95.30817413330078,0.0
FXA,2013-03-13,95.18821716308594,0.0
FXA,2013-03-14,95.81568908691406,0.0
FXA,2013-03-15,96.11096954345703,0.0
FXA,2013-03-18,95.97252655029297,0.0
FXA,2013-03-19,95.78801727294922,0.0
FXA,2013-03-20,95.88025665283203,0.0
FXA,2013-03-21,96.39694213867188,0.0
FXA,2013-03-22,96.4985122680664,0.0
FXA,2013-03-25,96.68302917480469,0.0
FXA,2013-03-26,96.8860092163086,0.0
FXA,2013-03-27,96.54463195800781,0.0
FXA,2013-03-28,96.21243286132812,0.0
FXA,2013-04-01,96.32054901123047,0.0
FXA,2013-04-02,96.5608901977539,0.0
FXA,2013-04-03,96.65335845947266,0.0
FXA,2013-04-04,96.45001220703125,0.0
FXA,2013-04-05,96.13569641113281,0.0
FXA,2013-04-08,96.28363037109375,0.0
FXA,2013-04-09,96.97691345214844,0.0
FXA,2013-04-10,97.51306915283203,0.0
FXA,2013-04-11,97.53154754638672,0.0
FXA,2013-04-12,97.22647094726562,0.0
FXA,2013-04-15,95.25756072998047,0.0
FXA,2013-04-16,96.14495086669922,0.0
FXA,2013-04-17,95.23905181884766,0.0
FXA,2013-04-18,95.26679992675781,0.0
FXA,2013-04-19,95.22056579589844,0.0
FXA,2013-04-22,95.03568267822266,0.0
FXA,2013-04-23,95.0264663696289,0.0
FXA,2013-04-24,95.17436981201172,0.0
FXA,2013-04-25,95.24828338623047,0.0
FXA,2013-04-26,95.16514587402344,0.0
FXA,2013-04-29,95.82142639160156,0.0
FXA,2013-04-30,96.00630950927734,0.0
FXA,2013-05-01,95.09141540527344,0.0
FXA,2013-05-02,94.91546630859375,0.0
FXA,2013-05-03,95.59146118164062,0.0
FXA,2013-05-06,94.94326782226562,0.0
FXA,2013-05-07,94.34136962890625,0.0
FXA,2013-05-08,94.18392181396484,0.0
FXA,2013-05-09,93.34127044677734,0.0
FXA,2013-05-10,92.7022933959961,0.0
FXA,2013-05-13,92.26708984375,0.0
FXA,2013-05-14,91.65596771240234,0.0
FXA,2013-05-15,91.56334686279297,0.0
FXA,2013-05-16,90.89664459228516,0.0
FXA,2013-05-17,90.1187515258789,0.0
FXA,2013-05-20,91.0076675415039,0.0
FXA,2013-05-21,90.86885833740234,0.0
FXA,2013-05-22,89.9057846069336,0.0
FXA,2013-05-23,90.38733673095703,0.0
FXA,2013-05-24,89.48909759521484,0.0
FXA,2013-05-28,89.35942840576172,0.0
FXA,2013-05-29,89.42424011230469,0.0
FXA,2013-05-30,89.6002197265625,0.0
FXA,2013-05-31,88.76677703857422,0.0
FXA,2013-06-03,90.49395751953125,0.0
FXA,2013-06-04,89.48287200927734,0.0
FXA,2013-06-05,88.46257019042969,0.0
FXA,2013-06-06,89.1675033569336,0.0
FXA,2013-06-07,88.1564712524414,0.0
FXA,2013-06-10,87.76688385009766,0.0
FXA,2013-06-11,87.55352020263672,0.0
FXA,2013-06-12,87.82251739501953,0.0
FXA,2013-06-13,89.40868377685547,0.0
FXA,2013-06-14,89.02839660644531,0.0
FXA,2013-06-17,88.7872085571289,0.0
FXA,2013-06-18,87.989501953125,0.0
FXA,2013-06-19,86.4311752319336,0.0
FXA,2013-06-20,85.37374114990234,0.0
FXA,2013-06-21,85.77259063720703,0.0
FXA,2013-06-24,85.98594665527344,0.0
FXA,2013-06-25,86.04156494140625,0.0
FXA,2013-06-26,86.15290832519531,0.0
FXA,2013-06-27,86.14362335205078,0.0
FXA,2013-06-28,84.9470443725586,0.0
FXA,2013-07-01,85.7739486694336,0.0
FXA,2013-07-02,84.928466796875,0.0
FXA,2013-07-03,84.38956451416016,0.0
FXA,2013-07-05,84.1759262084961,0.0
FXA,2013-07-08,84.88203430175781,0.0
FXA,2013-07-09,85.4766845703125,0.0
FXA,2013-07-10,84.68694305419922,0.0
FXA,2013-07-11,85.37445831298828,0.0
FXA,2013-07-12,84.240966796875,0.0
FXA,2013-07-15,84.70550537109375,0.0
FXA,2013-07-16,86.06195068359375,0.0
FXA,2013-07-17,85.86686706542969,0.0
FXA,2013-07-18,85.30010986328125,0.0
FXA,2013-07-19,85.51380920410156,0.0
FXA,2013-07-22,86.0062484741211,0.0
FXA,2013-07-23,86.43358612060547,0.0
FXA,2013-07-24,85.1885986328125,0.0
FXA,2013-07-25,86.12701416015625,0.0
FXA,2013-07-26,86.28495788574219,0.0
FXA,2013-07-29,85.61602783203125,0.0
FXA,2013-07-30,84.38029479980469,0.0
FXA,2013-07-31,83.65562438964844,0.0
FXA,2013-08-01,82.9939193725586,0.0
FXA,2013-08-02,82.85438537597656,0.0
FXA,2013-08-05,83.13353729248047,0.0
FXA,2013-08-06,83.6546859741211,0.0
FXA,2013-08-07,83.6733169555664,0.0
FXA,2013-08-08,84.82732391357422,0.0
FXA,2013-08-09,85.57176208496094,0.0
FXA,2013-08-12,85.14370727539062,0.0
FXA,2013-08-13,84.82732391357422,0.0
FXA,2013-08-14,85.11579132080078,0.0
FXA,2013-08-15,85.10648345947266,0.0
FXA,2013-08-16,85.54383850097656,0.0
FXA,2013-08-19,84.9017562866211,0.0
FXA,2013-08-20,84.64112854003906,0.0
FXA,2013-08-21,83.6546859741211,0.0
FXA,2013-08-22,83.94319915771484,0.0
FXA,2013-08-23,84.15721893310547,0.0
FXA,2013-08-26,84.06417083740234,0.0
FXA,2013-08-27,83.74779510498047,0.0
FXA,2013-08-28,83.30106353759766,0.0
FXA,2013-08-29,83.25450897216797,0.0
FXA,2013-08-30,82.95672607421875,0.0
FXA,2013-09-03,84.42279052734375,0.0
FXA,2013-09-04,85.5039291381836,0.0
FXA,2013-09-05,85.15911102294922,0.0
FXA,2013-09-06,85.68098449707031,0.0
FXA,2013-09-09,86.14702606201172,0.0
FXA,2013-09-10,86.8833236694336,0.0
FXA,2013-09-11,86.99517059326172,0.0
FXA,2013-09-12,86.4266357421875,0.0
FXA,2013-09-13,86.25885772705078,0.0
FXA,2013-09-16,86.8926773071289,0.0
FXA,2013-09-17,87.29342651367188,0.0
FXA,2013-09-18,88.6634750366211,0.0
FXA,2013-09-19,88.08563232421875,0.0
FXA,2013-09-20,87.79671478271484,0.0
FXA,2013-09-23,88.12287902832031,0.0
FXA,2013-09-24,87.62893676757812,0.0
FXA,2013-09-25,87.46117401123047,0.0
FXA,2013-09-26,87.27477264404297,0.0
FXA,2013-09-27,86.929931640625,0.0
FXA,2013-09-30,87.07905578613281,0.0
FXA,2013-10-01,87.78840637207031,0.0
FXA,2013-10-02,87.62972259521484,0.0
FXA,2013-10-03,87.78840637207031,0.0
FXA,2013-10-04,88.08702087402344,0.0
FXA,2013-10-07,88.04973602294922,0.0
FXA,2013-10-08,88.07771301269531,0.0
FXA,2013-10-09,88.21772003173828,0.0
FXA,2013-10-10,88.37638092041016,0.0
FXA,2013-10-11,88.44168090820312,0.0
FXA,2013-10-14,88.73104095458984,0.0
FXA,2013-10-15,88.86170196533203,0.0
FXA,2013-10-16,89.2257080078125,0.0
FXA,2013-10-17,89.92572784423828,0.0
FXA,2013-10-18,90.36434936523438,0.0
FXA,2013-10-21,90.22435760498047,0.0
FXA,2013-10-22,90.70967102050781,0.0
FXA,2013-10-23,89.9350357055664,0.0
FXA,2013-10-24,89.8603744506836,0.0
FXA,2013-10-25,89.5896987915039,0.0
FXA,2013-10-28,89.42166900634766,0.0
FXA,2013-10-29,88.56306457519531,0.0
FXA,2013-10-30,88.51640319824219,0.0
FXA,2013-10-31,88.3297348022461,0.0
FXA,2013-11-01,88.15495300292969,0.0
FXA,2013-11-04,88.94001007080078,0.0
FXA,2013-11-05,88.73439025878906,0.0
FXA,2013-11-06,89.08023834228516,0.0
FXA,2013-11-07,88.31379699707031,0.0
FXA,2013-11-08,87.69692993164062,0.0
FXA,2013-11-11,87.4913330078125,0.0
FXA,2013-11-12,86.93988037109375,0.0
FXA,2013-11-13,87.2576675415039,0.0
FXA,2013-11-14,87.18291473388672,0.0
FXA,2013-11-15,87.6689453125,0.0
FXA,2013-11-18,87.67823028564453,0.0
FXA,2013-11-19,88.18297576904297,0.0
FXA,2013-11-20,87.36048889160156,0.0
FXA,2013-11-21,86.27629089355469,0.0
FXA,2013-11-22,85.74357604980469,0.0
FXA,2013-11-25,85.74357604980469,0.0
FXA,2013-11-26,85.44444274902344,0.0
FXA,2013-11-27,84.96784210205078,0.0
FXA,2013-11-29,85.18277740478516,0.0
FXA,2013-12-02,85.22211456298828,0.0
FXA,2013-12-03,85.54962921142578,0.0
FXA,2013-12-04,84.54826354980469,0.0
FXA,2013-12-05,84.89453125,0.0
FXA,2013-12-06,85.22211456298828,0.0
FXA,2013-12-09,85.26891326904297,0.0
FXA,2013-12-10,85.72747039794922,0.0
FXA,2013-12-11,84.74479675292969,0.0
FXA,2013-12-12,83.61235046386719,0.0
FXA,2013-12-13,83.911865234375,0.0
FXA,2013-12-16,83.77146911621094,0.0
FXA,2013-12-17,83.3690185546875,0.0
FXA,2013-12-18,82.88238525390625,0.0
FXA,2013-12-19,82.99470520019531,0.0
FXA,2013-12-20,83.61235046386719,0.0
FXA,2013-12-23,83.71532440185547,0.0
FXA,2013-12-24,83.62171173095703,0.0
FXA,2013-12-26,83.3690185546875,0.0
FXA,2013-12-27,83.09761047363281,0.0
FXA,2013-12-30,83.48136901855469,0.0
FXA,2013-12-31,83.69660949707031,0.0
FXA,2014-01-02,83.50164031982422,0.0
FXA,2014-01-03,83.77346801757812,0.0
FXA,2014-01-06,84.0733642578125,0.0
FXA,2014-01-07,83.60472106933594,0.0
FXA,2014-01-08,83.57662963867188,0.0
FXA,2014-01-09,83.40789794921875,0.0
FXA,2014-01-10,84.36396026611328,0.0
FXA,2014-01-13,84.98252868652344,0.0
FXA,2014-01-14,83.9983901977539,0.0
FXA,2014-01-15,83.53913879394531,0.0
FXA,2014-01-16,82.73307800292969,0.0
FXA,2014-01-17,82.26444244384766,0.0
FXA,2014-01-21,82.61119842529297,0.0
FXA,2014-01-22,83.01424407958984,0.0
FXA,2014-01-23,82.23631286621094,0.0
FXA,2014-01-24,81.58959197998047,0.0
FXA,2014-01-27,82.09571838378906,0.0
FXA,2014-01-28,82.330078125,0.0
FXA,2014-01-29,81.96454620361328,0.0
FXA,2014-01-30,82.4518814086914,0.0
FXA,2014-01-31,82.12385559082031,0.0
FXA,2014-02-03,82.1407470703125,0.0
FXA,2014-02-04,83.84906005859375,0.0
FXA,2014-02-05,83.67072296142578,0.0
FXA,2014-02-06,84.12130737304688,0.0
FXA,2014-02-07,84.12130737304688,0.0
FXA,2014-02-10,84.01802062988281,0.0
FXA,2014-02-11,84.8628158569336,0.0
FXA,2014-02-12,84.77835845947266,0.0
FXA,2014-02-13,84.42166137695312,0.0
FXA,2014-02-14,84.87220764160156,0.0
FXA,2014-02-18,84.82525634765625,0.0
FXA,2014-02-19,84.52490234375,0.0
FXA,2014-02-20,84.67510223388672,0.0
FXA,2014-02-21,84.2620849609375,0.0
FXA,2014-02-24,84.89097595214844,0.0
FXA,2014-02-25,84.68448638916016,0.0
FXA,2014-02-26,84.25269317626953,0.0
FXA,2014-02-27,84.19634246826172,0.0
FXA,2014-02-28,83.85846710205078,0.0
FXA,2014-03-03,83.92425537109375,0.0
FXA,2014-03-04,84.12163543701172,0.0
FXA,2014-03-05,84.45999908447266,0.0
FXA,2014-03-06,85.4375228881836,0.0
FXA,2014-03-07,85.26832580566406,0.0
FXA,2014-03-10,84.80780029296875,0.0
FXA,2014-03-11,84.3001937866211,0.0
FXA,2014-03-12,84.55401611328125,0.0
FXA,2014-03-13,84.87357330322266,0.0
FXA,2014-03-14,84.9111328125,0.0
FXA,2014-03-17,85.46569061279297,0.0
FXA,2014-03-18,85.81349182128906,0.0
FXA,2014-03-19,85.05213928222656,0.0
FXA,2014-03-20,85.02395629882812,0.0
FXA,2014-03-21,85.48450469970703,0.0
FXA,2014-03-24,85.88865661621094,0.0
FXA,2014-03-25,86.23641967773438,0.0
FXA,2014-03-26,86.87556457519531,0.0
FXA,2014-03-27,87.1481704711914,0.0
FXA,2014-03-28,87.07295227050781,0.0
FXA,2014-03-31,87.28910827636719,0.0
FXA,2014-04-01,87.08671569824219,0.0
FXA,2014-04-02,87.02085876464844,0.0
FXA,2014-04-03,86.91730499267578,0.0
FXA,2014-04-04,87.45386505126953,0.0
FXA,2014-04-07,87.27498626708984,0.0
FXA,2014-04-08,88.11282348632812,0.0
FXA,2014-04-09,88.4234848022461,0.0
FXA,2014-04-10,88.6494140625,0.0
FXA,2014-04-11,88.4893798828125,0.0
FXA,2014-04-14,88.75296020507812,0.0
FXA,2014-04-15,88.12223052978516,0.0
FXA,2014-04-16,88.3199691772461,0.0
FXA,2014-04-17,87.87747192382812,0.0
FXA,2014-04-21,87.89631652832031,0.0
FXA,2014-04-22,88.2540512084961,0.0
FXA,2014-04-23,87.54802703857422,0.0
FXA,2014-04-24,87.26557159423828,0.0
FXA,2014-04-25,87.39739990234375,0.0
FXA,2014-04-28,87.29383087158203,0.0
FXA,2014-04-29,87.39739990234375,0.0
FXA,2014-04-30,87.58566284179688,0.0
FXA,2014-05-01,87.39804077148438,0.0
FXA,2014-05-02,87.41686248779297,0.0
FXA,2014-05-05,87.43575286865234,0.0
FXA,2014-05-06,88.21827697753906,0.0
FXA,2014-05-07,88.02030181884766,0.0
FXA,2014-05-08,88.44454956054688,0.0
FXA,2014-05-09,88.26543426513672,0.0
FXA,2014-05-12,88.3314437866211,0.0
FXA,2014-05-13,88.24654388427734,0.0
FXA,2014-05-14,88.45401763916016,0.0
FXA,2014-05-15,88.26543426513672,0.0
FXA,2014-05-16,88.35032653808594,0.0
FXA,2014-05-19,88.03914642333984,0.0
FXA,2014-05-20,87.34146118164062,0.0
FXA,2014-05-21,87.20002746582031,0.0
FXA,2014-05-22,87.0680923461914,0.0
FXA,2014-05-23,87.1529312133789,0.0
FXA,2014-05-27,87.41686248779297,0.0
FXA,2014-05-28,87.1811752319336,0.0
FXA,2014-05-29,87.84115600585938,0.0
FXA,2014-05-30,87.85060119628906,0.0
FXA,2014-06-02,87.32279205322266,0.0
FXA,2014-06-03,87.45494079589844,0.0
FXA,2014-06-04,87.61546325683594,0.0
FXA,2014-06-05,88.18199920654297,0.0
FXA,2014-06-06,88.1253890991211,0.0
FXA,2014-06-09,88.34252166748047,0.0
FXA,2014-06-10,88.54080963134766,0.0
FXA,2014-06-11,88.6352310180664,0.0
FXA,2014-06-12,89.01295471191406,0.0
FXA,2014-06-13,88.81465148925781,0.0
FXA,2014-06-16,88.82404327392578,0.0
FXA,2014-06-17,88.2292251586914,0.0
FXA,2014-06-18,88.77684020996094,0.0
FXA,2014-06-19,88.82404327392578,0.0
FXA,2014-06-20,88.74853515625,0.0
FXA,2014-06-23,89.02237701416016,0.0
FXA,2014-06-24,88.62579345703125,0.0
FXA,2014-06-25,88.85242462158203,0.0
FXA,2014-06-26,88.95629119873047,0.0
FXA,2014-06-27,89.0884780883789,0.0
FXA,2014-06-30,89.15454864501953,0.0
FXA,2014-07-01,89.8071060180664,0.0
FXA,2014-07-02,89.29641723632812,0.0
FXA,2014-07-03,88.50201416015625,0.0
FXA,2014-07-07,88.69117736816406,0.0
FXA,2014-07-08,88.95597839355469,0.0
FXA,2014-07-09,89.07891845703125,0.0
FXA,2014-07-10,88.91810607910156,0.0
FXA,2014-07-11,88.8708267211914,0.0
FXA,2014-07-14,88.90867614746094,0.0
FXA,2014-07-15,88.70059204101562,0.0
FXA,2014-07-16,88.64385986328125,0.0
FXA,2014-07-17,88.54928588867188,0.0
FXA,2014-07-18,88.89921569824219,0.0
FXA,2014-07-21,88.76683044433594,0.0
FXA,2014-07-22,88.92760467529297,0.0
FXA,2014-07-23,89.52342987060547,0.0
FXA,2014-07-24,89.20185852050781,0.0
FXA,2014-07-25,88.96538543701172,0.0
FXA,2014-07-28,89.09784698486328,0.0
FXA,2014-07-29,88.8708267211914,0.0
FXA,2014-07-30,88.34121704101562,0.0
FXA,2014-07-31,88.02918243408203,0.0
FXA,2014-08-01,88.1949234008789,0.0
FXA,2014-08-04,88.42221069335938,0.0
FXA,2014-08-05,88.1665267944336,0.0
FXA,2014-08-06,88.56433868408203,0.0
FXA,2014-08-07,87.94863891601562,0.0
FXA,2014-08-08,87.90126037597656,0.0
FXA,2014-08-11,87.78761291503906,0.0
FXA,2014-08-12,87.89179992675781,0.0
FXA,2014-08-13,88.17595672607422,0.0
FXA,2014-08-14,88.33699035644531,0.0
FXA,2014-08-15,88.4033432006836,0.0
FXA,2014-08-18,88.41276550292969,0.0
FXA,2014-08-19,88.23280334472656,0.0
FXA,2014-08-20,88.04330444335938,0.0
FXA,2014-08-21,88.1665267944336,0.0
